"SuperLuminate","Leisure","Glossary","Boating","SWAMPING",1,,"Filling with water, particularly over the side, but retaining sufficient buoyancy to remain on the surface.",,
"SuperLuminate","Leisure","Glossary","Boating","THWARTSHIPS",1,,"At right angles to the centerline of the boat.",,
"SuperLuminate","Leisure","Glossary","Boating","TIDE",1,,"The periodic rise and fall of water level in the oceans.",,
"SuperLuminate","Leisure","Glossary","Boating","TILLER",1,,"A bar or handle for turning a boat's rudder or an outboard motor.",,
"SuperLuminate","Leisure","Glossary","Boating","TOPSIDES",1,,"The sides of a vessel between the waterline and the deck; sometimes referring to onto or above the deck.",,
"SuperLuminate","Leisure","Glossary","Boating","TOWING",1,,"Engaged in towing any vessel, fishing gear, or object other than a person.",,
"SuperLuminate","Leisure","Glossary","Boating","TRANSOM",1,,"The stern cross-section of a square sterned boat.",,
"SuperLuminate","Leisure","Glossary","Boating","TRIM",1,,"Fore and aft balance of a boat.",,
"SuperLuminate","Leisure","Glossary","Boating","UNDERWAY",1,,"Vessel in motion, i.e., when not moored, at anchor, or aground.",,
"SuperLuminate","Leisure","Glossary","Boating","V BOTTOM",1,,"A hull with the bottom section in the shape of a ”V”.",,
"SuperLuminate","Leisure","Glossary","Boating","VESSEL",1,,"Is synonymous with boat as referenced in s.1(b), Article VII of the State Constitution and includes every description of watercraft, barge, and air boat, other than a seaplane on the water, used or capable of being used as means of transportation on water.",,
"SuperLuminate","Leisure","Glossary","Boating","WAKE",1,,"Moving waves, track or path that a boat leaves behind it, when moving across the waters.",,
"SuperLuminate","Leisure","Glossary","Boating","WATERLINE",1,,"A line painted on a hull which shows the point to which a boat sinks when it is properly trimmed (see BOOT TOP).",,
"SuperLuminate","Leisure","Glossary","Boating","WAY",1,,"Movement of a vessel through the water such as headway, sternway or leeway.",,
"SuperLuminate","Leisure","Glossary","Boating","WINDWARD",1,,"Toward the direction from which the wind is coming.",,
"SuperLuminate","Leisure","Glossary","Boating","WOOD HULL",1,,"Hulls of plywood, molded plywood, wood planking, or any other wood fiber in its natural consistency, including those of wooden construction that have been ”sheathed” with fiberglass or sheet metal.",,
"SuperLuminate","Leisure","Glossary","Boating","YACHT",1,,"A pleasure vessel, a pleasure boat; in American usage the idea of size and luxury is conveyed, either sail or power.",,
"SuperLuminate","Leisure","Glossary","Boating","YAW",1,,"To swing or steer off course, as when running with a quartering sea.",,
"SuperLuminate","Leisure","Glossary","Wine","Acetic Acid",1,,"All wines contain acetic acid, or vinegar, but usually the amount is quite small--from 0.03 percent to 0.06 percent--and not perceptible to smell or taste. Once table wines reach 0.07 percent or above, a sweet-sour vinegary smell and taste becomes evident. At low levels, acetic acid can enhance the character of a wine, but at higher levels (over 0.1 percent), it can become the dominant flavor and is considered a major flaw. A related substance, ethyl acetate, contributes a nail polish-like smell. ",,
"SuperLuminate","Leisure","Glossary","Wine","Acid",1,,"A compound present in all grapes and an essential component of wine that preserves it, enlivens and shapes its flavors and helps prolong its aftertaste. There are four major kinds of acids--tartaric, malic, lactic and citric--found in wine. Acid is identifiable by the crisp, sharp character it imparts to a wine. ",,
"SuperLuminate","Leisure","Glossary","Wine","Acidic",1,,"Used to describe wines whose total acid is so high that they taste tart or sour and have a sharp edge on the palate. ",,
"SuperLuminate","Leisure","Glossary","Wine","Acidity",1,,"The acidity of a balanced dry table wine is in the range of 0.6 percent to 0.75 percent of the wine's volume. It is legal in some areas--such as Bordeaux and Burgundy, Australia, California--to correct deficient acidity by adding acid. When overdone, it leads to unusually sharp, acidic wines. However, it is illegal in Bordeaux and Burgundy to both chaptalize and acidify a wine. See also chaptalization. ",,
"SuperLuminate","Leisure","Glossary","Wine","Acrid",1,,"Describes a harsh or bitter taste or pungent smell that is due to excess sulfur. ",,
"SuperLuminate","Leisure","Glossary","Wine","Aeration",1,,"The process of letting a wine ”breathe” in the open air, or swirling wine in a glass. It's debatable whether aerating bottled wines (mostly reds) improves their quality. Aeration can soften young, tannic wines; it can also fatigue older ones. ",,
"SuperLuminate","Leisure","Glossary","Wine","Aftertaste",1,,"The taste or flavors that linger in the mouth after the wine is tasted, spit or swallowed. The aftertaste or ”finish” is the most important factor in judging a wine's character and quality. Great wines have rich, long, complex aftertastes. ",,
"SuperLuminate","Leisure","Glossary","Wine","Aggressive",1,,"Unpleasantly harsh in taste or texture, usually due to a high level of tannin or acid. ",,
"SuperLuminate","Leisure","Glossary","Wine","Alcohol",1,,"Ethyl alcohol, a chemical compound formed by the action of natural or added yeast on the sugar content of grapes during fermentation. ",,
"SuperLuminate","Leisure","Glossary","Wine","Alcohol By Volume",1,,"As required by law, wineries must state the alcohol level of a wine on its label. This is usually expressed as a numerical percentage of the volume. For table wines the law allows a 1.5 percent variation above or below the stated percentage as long as the alcohol does not exceed 14 percent. Thus, wineries may legally avoid revealing the actual alcohol content of their wines by labeling them as ”table wine.” ",,
"SuperLuminate","Leisure","Glossary","Wine","Alcoholic",1,,"Used to describe a wine that has too much alcohol for its body and weight, making it unbalanced. A wine with too much alcohol will taste uncharacteristically heavy or hot as a result. This quality is noticeable in aroma and aftertaste. ",,
"SuperLuminate","Leisure","Glossary","Wine","American Oak",1,,"Increasingly popular as an alternative to French oak for making barrels in which to age wine as quality improves and vintners learn how to treat the wood to meet their needs. Marked by strong vanilla, dill and cedar notes, it is used primarily for aging Cabernet, Merlot and Zinfandel, for which it is the preferred oak. It's less desirable, although used occasionally, for Chardonnay or Pinot Noir. Many California and Australia wineries use American oak, yet claim to use French oak because of its more prestigious image. American oak barrels sell in the $250 range, compared to more than $500 for the French ones. See also French oak. ",,
"SuperLuminate","Leisure","Glossary","Wine","American Viticultural Area (AVA)",1,,"A delimited, geographical grape-growing area that has officially been given appellation status by the Bureau of Alcohol, Tobacco and Firearms. Two examples are Napa Valley and Sonoma Valley. See also viticultural area. ",,
"SuperLuminate","Leisure","Glossary","Wine","Ampelography",1,,"The study of grape varieties. ",,
"SuperLuminate","Leisure","Glossary","Wine","Appearance",1,,"Refers to a wine's clarity, not color. ",,
"SuperLuminate","Leisure","Glossary","Wine","Appellation",1,,"Defines the area where a wine's grapes were grown, such as Bordeaux, Gevrey-Chambertin, Alexander Valley or Russian River Valley. Regulations vary widely from country to country. In order to use an appellation on a California wine label, for example, 85 percent of the grapes used to make the wine must be grown in the specified district. See also appellation d'origine contrôlée. ",,
"SuperLuminate","Leisure","Glossary","Wine","Appellation D'origine Controlee (AOC)",1,,"The French system of appellations, begun in the 1930s and considered the wine world's prototype. To carry an appellation in this system, a wine must follow rules describing the area the grapes are grown in, the varieties used, the ripeness, the alcoholic strength, the vineyard yields and the methods used in growing the grapes and making the wine. ",,
"SuperLuminate","Leisure","Glossary","Wine","Aroma",1,,"Traditionally defined as the smell that wine acquires from the grapes and from fermentation. Now it more commonly means the wine's total smell, including changes that resulted from oak aging or that occurred in the bottle--good or bad. ”Bouquet” has a similar meaning. ",,
"SuperLuminate","Leisure","Glossary","Wine","Astringent",1,,"Describes a rough, harsh, puckery feel in the mouth, usually from tannin or high acidity, that red wines (and a few whites) have. When the harshness stands out, the wine is astringent. ",,
"SuperLuminate","Leisure","Glossary","Wine","Austere",1,,"Used to describe relatively hard, high-acid wines that lack depth and roundness. Usually said of young wines that need time to soften, or wines that lack richness and body. ",,
"SuperLuminate","Leisure","Glossary","Wine","Awkward",1,,"Describes a wine that has poor structure, is clumsy or is out of balance. ",,
"SuperLuminate","Leisure","Glossary","Wine","Backbone",1,,"Used to denote those wines that are full-bodied, well-structured and balanced by a desirable level of acidity. ",,
"SuperLuminate","Leisure","Glossary","Wine","Backward",1,,"Used to describe a young wine that is less developed than others of its type and class from the same vintage. ",,
"SuperLuminate","Leisure","Glossary","Wine","Balance",1,,"A wine has balance when its elements are harmonious and no single element dominates. ",,
"SuperLuminate","Leisure","Glossary","Wine","Balthazar",1,,"An oversized bottle which holds the equivalent of 12 to 16 standard bottles. ",,
"SuperLuminate","Leisure","Glossary","Wine","Barrel Fermented",1,,"Denotes wine that has been fermented in small casks (usually 55-gallon oak barrels) instead of larger tanks. Advocates believe that barrel fermentation contributes greater harmony between the oak and the wine, increases body and adds complexity, texture and flavor to certain wine types. Its liabilities are that more labor is required and greater risks are involved. It is mainly used for whites. ",,
"SuperLuminate","Leisure","Glossary","Wine","Bin Number",1,,"See cask number. ",,
"SuperLuminate","Leisure","Glossary","Wine","Bite",1,,"A marked degree of acidity or tannin. An acid grip in the finish should be more like a zestful tang and is tolerable only in a rich, full-bodied wine. ",,
"SuperLuminate","Leisure","Glossary","Wine","Bitter",1,,"Describes one of the four basic tastes (along with sour, salty and sweet). Some grapes--notably Gewürztraminer and Muscat--often have a noticeable bitter edge to their flavors. Another source of bitterness is tannin or stems. If the bitter quality dominates the wine's flavor or aftertaste, it is considered a fault. In sweet wines a trace of bitterness may complement the flavors. In young red wines it can be a warning signal, as bitterness doesn't always dissipate with age. Normally, a fine, mature wine should not be bitter on the palate. ",,
"SuperLuminate","Leisure","Glossary","Wine","Blanc De Blancs",1,,"”White of whites,” meaning a white wine made of white grapes, such as Champagne made of Chardonnay. ",,
"SuperLuminate","Leisure","Glossary","Wine","Blanc De Noirs",1,,"White of blacks, white wine made of red or black grapes, where the juice is squeezed from the grapes and fermented without skin contact. The wines can have a pale pink hue. E.G., Champagne that is made from Pinot Noir or Pinot Meunier. ",,
"SuperLuminate","Leisure","Glossary","Wine","Blunt",1,,"Strong in flavor and often alcoholic, but lacking in aromatic interest and development on the palate. ",,
"SuperLuminate","Leisure","Glossary","Wine","Body",1,,"The impression of weight or fullness on the palate; usually the result of a combination of glycerin, alcohol and sugar. Commonly expressed as full-bodied, medium-bodied or medium-weight, or light-bodied. ",,
"SuperLuminate","Leisure","Glossary","Wine","Botrytis Cinerea",1,,"Called the ”Noble Rot.” A beneficial mold or fungus that attacks grapes under certain climatic conditions and causes them to shrivel, deeply concentrating the flavors, sugar and acid. Some of the most famous examples come from Sauternes (Château d'Yquem), Germany and Tokay. ",,
"SuperLuminate","Leisure","Glossary","Wine","Bottle Sickness",1,,"A temporary condition characterized by muted or disjointed fruit flavors. It often occurs immediately after bottling or when wines (usually fragile wines) are shaken in travel. Also called bottle shock. A few days of rest is the cure. ",,
"SuperLuminate","Leisure","Glossary","Wine","Bottled By",1,,"Means the wine could have been purchased ready-made and simply bottled by the brand owner, or made under contract by another winery. When the label reads ”produced and bottled by” or ”made and bottled by” it means the winery produced the wine from start to finish. ",,
"SuperLuminate","Leisure","Glossary","Wine","Bouquet",1,,"The smell that a wine develops after it has been bottled and aged. Most appropriate for mature wines that have developed complex flavors beyond basic young fruit and oak aromas. ",,
"SuperLuminate","Leisure","Glossary","Wine","Brawny",1,,"Used to describe wines that are hard, intense, tannic and that have raw, woody flavors. The opposite of elegant. ",,
"SuperLuminate","Leisure","Glossary","Wine","Briary",1,,"Describes young wines with an earthy or stemmy wild berry character. ",,
"SuperLuminate","Leisure","Glossary","Wine","Bright",1,,"Used for fresh, ripe, zesty, lively young wines with vivid, focused flavors. ",,
"SuperLuminate","Leisure","Glossary","Wine","Brilliant",1,,"Describes the appearance of very clear wines with absolutely no visible suspended or particulate matter. Not always a plus, as it can indicate a highly filtered wine. ",,
"SuperLuminate","Leisure","Glossary","Wine","Brix",1,,"A measurement of the sugar content of grapes, must and wine, indicating the degree of the grapes' ripeness (meaning sugar level) at harvest. Most table-wine grapes are harvested at between 21 and 25 Brix. To get an alcohol conversion level, multiply the stated Brix by .55. ",,
"SuperLuminate","Leisure","Glossary","Wine","Browning",1,,"Describes a wine's color, and is a sign that a wine is mature and may be faded. A bad sign in young red (or white) wines, but less significant in older wines. Wines 20 to 30 years old may have a brownish edge yet still be enjoyable. ",,
"SuperLuminate","Leisure","Glossary","Wine","Brut",1,,"A general term used to designate a relatively dry-finished Champagne or sparkling wine, often the driest wine made by the producer. ",,
"SuperLuminate","Leisure","Glossary","Wine","Burnt",1,,"Describes wines that have an overdone, smoky, toasty or singed edge. Also used to describe overripe grapes. ",,
"SuperLuminate","Leisure","Glossary","Wine","Buttery",1,,"Indicates the smell of melted butter or toasty oak. Also a reference to texture, as in ”a rich, buttery Chardonnay.” ",,
"SuperLuminate","Leisure","Glossary","Wine","Carbonic Maceration",1,,"Fermentation of whole, uncrushed grapes in a carbon dioxide atmosphere. In practice, the weight of the upper layers of grapes in a vat will break the skins of the lowest layer; the resultant wine is partly a product of carbonic maceration and partly of traditional fermentation of juice. ",,
"SuperLuminate","Leisure","Glossary","Wine","Cask Number",1,,"A meaningless term sometimes used for special wines, as in Stag's Leap Wine Cellars Cask 23, but often applied to ordinary wines. ",,
"SuperLuminate","Leisure","Glossary","Wine","Cedary",1,,"Denotes the smell of cedar wood associated with mature Cabernet Sauvignon and Cabernet blends aged in French or American oak. ",,
"SuperLuminate","Leisure","Glossary","Wine","Cellared By",1,,"Means the wine was not produced at the winery where it was bottled. It usually indicates that the wine was purchased from another source. ",,
"SuperLuminate","Leisure","Glossary","Wine","Chaptalization",1,,"The addition of sugar to juice before and/or during fermentation, used to boost sugar levels in underripe grapes and alcohol levels in the subsequent wines. Common in northern European countries, where the cold climates may keep grapes from ripening, but forbidden in southern Europe (including southern France and all of Italy) and California. ",,
"SuperLuminate","Leisure","Glossary","Wine","Charmat",1,,"Mass production method for sparkling wine. Indicates the wines are fermented in large stainless steel tanks and later drawn off into the bottle under pressure. Also known as the ”bulk process.” See also méthode champenoise. ",,
"SuperLuminate","Leisure","Glossary","Wine","Chewy",1,,"Describes rich, heavy, tannic wines that are full-bodied. ",,
"SuperLuminate","Leisure","Glossary","Wine","Cigar Box",1,,"Another descriptor for a cedary aroma. ",,
"SuperLuminate","Leisure","Glossary","Wine","Clean",1,,"Fresh on the palate and free of any off-taste. Does not necessarily imply good quality. ",,
"SuperLuminate","Leisure","Glossary","Wine","Clone",1,,"A group of vines originating from a single, individual plant propagated asexually from a single source. Clones are selected for the unique qualities of the grapes and wines they yield, such as flavor, productivity and adaptability to growing conditions. ",,
"SuperLuminate","Leisure","Glossary","Wine","Closed",1,,"Describes wines that are concentrated and have character, yet are shy in aroma or flavor. ",,
"SuperLuminate","Leisure","Glossary","Wine","Cloudiness",1,,"Lack of clarity to the eye. Fine for old wines with sediment, but it can be a warning signal of protein instability, yeast spoilage or re-fermentation in the bottle in younger wines. ",,
"SuperLuminate","Leisure","Glossary","Wine","Cloying",1,,"Describes ultra-sweet or sugary wines that lack the balance provided by acid, alcohol, bitterness or intense flavor. ",,
"SuperLuminate","Leisure","Glossary","Wine","Coarse",1,,"Usually refers to texture, and in particular, excessive tannin or oak. Also used to describe harsh bubbles in sparkling wines. ",,
"SuperLuminate","Leisure","Glossary","Wine","Cold Stabilization",1,,"A clarification technique in which a wine's temperature is lowered to 32° F, causing the tartrates and other insoluble solids to precipitate. ",,
"SuperLuminate","Leisure","Glossary","Wine","Complexity",1,,"An element in all great wines and many very good ones; a combination of richness, depth, flavor intensity, focus, balance, harmony and finesse. ",,
"SuperLuminate","Leisure","Glossary","Wine","Corked",1,,"Describes a wine having the off-putting, musty, moldy-newspaper flavor and aroma and dry aftertaste caused by a tainted cork. ",,
"SuperLuminate","Leisure","Glossary","Wine","Crush",1,,"Harvest season when the grapes are picked and crushed. ",,
"SuperLuminate","Leisure","Glossary","Wine","Cuvee",1,,"A blend or special lot of wine. ",,
"SuperLuminate","Leisure","Glossary","Wine","Decanting ",1,,"A process for separating the sediment from a wine before drinking. Accomplished by slowly and carefully pouring the wine from its bottle into another container. ",,
"SuperLuminate","Leisure","Glossary","Wine","Delicate",1,,"Used to describe light- to medium-weight wines with good flavors. A desirable quality in wines such as Pinot Noir or Riesling. ",,
"SuperLuminate","Leisure","Glossary","Wine","Demi-sec",1,,"In the language of Champagne, a term relating to sweetness. It can be misleading; although demi-sec means half-dry, demi-sec sparkling wines are usually slightly sweet to medium sweet. ",,
"SuperLuminate","Leisure","Glossary","Wine","Dense",1,,"Describes a wine that has concentrated aromas on the nose and palate. A good sign in young wines. ",,
"SuperLuminate","Leisure","Glossary","Wine","Depth",1,,"Describes the complexity and concentration of flavors in a wine, as in a wine with excellent or uncommon depth. Opposite of shallow. ",,
"SuperLuminate","Leisure","Glossary","Wine","Dirty",1,,"Covers any and all foul, rank, off-putting smells that can occur in a wine, including those caused by bad barrels or corks. A sign of poor winemaking. ",,
"SuperLuminate","Leisure","Glossary","Wine","Disgorgement",1,,"A step in the traditional process of sparkling wine production wherein frozen sediment is removed from the neck of the bottle. ",,
"SuperLuminate","Leisure","Glossary","Wine","Dosage",1,,"In bottle-fermented sparkling wines, a small amount of wine (usually sweet) that is added back to the bottle once the yeast sediment that collects in the neck of the bottle is removed. ",,
"SuperLuminate","Leisure","Glossary","Wine","Dry",1,,"Having no perceptible taste of sugar. Most wine tasters begin to perceive sugar at levels of 0.5 percent to 0.7 percent. ",,
"SuperLuminate","Leisure","Glossary","Wine","Drying Out",1,,"Losing fruit (or sweetness in sweet wines) to the extent that acid, alcohol or tannin dominate the taste. At this stage the wine will not improve. ",,
"SuperLuminate","Leisure","Glossary","Wine","Dumb",1,,"Describes a phase young wines undergo when their flavors and aromas are undeveloped. A synonym of closed. ",,
"SuperLuminate","Leisure","Glossary","Wine","Early Harvest",1,,"Denotes a wine made from early-harvested grapes, usually lower than average in alcoholic content or sweetness. ",,
"SuperLuminate","Leisure","Glossary","Wine","Earthy",1,,"Used to describe both positive and negative attributes in wine. At its best, a pleasant, clean quality that adds complexity to aroma and flavors. The flip side is a funky, barnyardy character that borders on or crosses into dirtiness. ",,
"SuperLuminate","Leisure","Glossary","Wine","Elegant",1,,"Used to describe wines of grace, balance and beauty. ",,
"SuperLuminate","Leisure","Glossary","Wine","Empty",1,,"Similar to hollow; devoid of flavor and interest. ",,
"SuperLuminate","Leisure","Glossary","Wine","Enology",1,,"The science and study of winemaking. Also spelled oenology. ",,
"SuperLuminate","Leisure","Glossary","Wine","Estate-bottled",1,,"A term once used by producers for those wines made from vineyards that they owned and that were contiguous to the winery ”estate.” Today it indicates the winery either owns the vineyard or has a long-term lease to purchase the grapes. ",,
"SuperLuminate","Leisure","Glossary","Wine","Ethyl Acetate",1,,"A sweet, vinegary smell that often accompanies acetic acid. It exists to some extent in all wines and in small doses can be a plus. When it is strong and smells like nail polish, it's a defect. ",,
"SuperLuminate","Leisure","Glossary","Wine","Extract",1,,"Richness and depth of concentration of fruit in a wine. Usually a positive quality, although high extract wine can also be highly tannic. ",,
"SuperLuminate","Leisure","Glossary","Wine","Extra-dry",1,,"A common Champagne term not to be taken literally. Most Champagnes so labeled are sweet. ",,
"SuperLuminate","Leisure","Glossary","Wine","Fading",1,,"Describes a wine that is losing color, fruit or flavor, usually as a result of age. ",,
"SuperLuminate","Leisure","Glossary","Wine","Fat",1,,"Full-bodied, high alcohol wines low in acidity give a ”fat” impression on the palate. Can be a plus with bold, ripe, rich flavors; can also suggest the wine's structure is suspect. ",,
"SuperLuminate","Leisure","Glossary","Wine","Fermentation",1,,"The process by which yeast converts sugar into alcohol and carbon dioxide; turns grape juice into wine. ",,
"SuperLuminate","Leisure","Glossary","Wine","Field Blend",1,,"When a vineyard is planted to several different varieties and the grapes are harvested together to produce a single wine, the wine is called a field blend. ",,
"SuperLuminate","Leisure","Glossary","Wine","Filtering",1,,"The process of removing particles from wine after fermentation. Most wines unless otherwise labeled are filtered for both clarity and stability. ",,
"SuperLuminate","Leisure","Glossary","Wine","Fining",1,,"A technique for clarifying wine using agents such as bentonite (powdered clay), gelatin or egg whites, which combine with sediment particles and cause them to settle to the bottom, where they can be easily removed. ",,
"SuperLuminate","Leisure","Glossary","Wine","Finish",1,,"The key to judging a wine's quality is finish, also called aftertaste--a measure of the taste or flavors that linger in the mouth after the wine is tasted. Great wines have rich, long, complex finishes. ",,
"SuperLuminate","Leisure","Glossary","Wine","Flabby",1,,"Soft, feeble, lacking acidity on the palate. ",,
"SuperLuminate","Leisure","Glossary","Wine","Flat",1,,"Having low acidity; the next stage after flabby. Can also refer to a sparkling wine that has lost its bubbles. ",,
"SuperLuminate","Leisure","Glossary","Wine","Fleshy",1,,"Soft and smooth in texture, with very little tannin. ",,
"SuperLuminate","Leisure","Glossary","Wine","Flinty",1,,"A descriptor for extremely dry white wines such as Sauvignon Blanc, whose bouquet is reminiscent of flint struck against steel. ",,
"SuperLuminate","Leisure","Glossary","Wine","Floral (also Flowery)",1,,"Literally, having the characteristic aromas of flowers. Mostly associated with white wines. ",,
"SuperLuminate","Leisure","Glossary","Wine","Fortified",1,,"Denotes a wine whose alcohol content has been increased by the addition of brandy or neutral spirits. ",,
"SuperLuminate","Leisure","Glossary","Wine","Foxy",1,,"A term used to describe the unique musky and grapey character of many native American labrusca varieties. ",,
"SuperLuminate","Leisure","Glossary","Wine","Free-run Juice",1,,"The juice that escapes after the grape skins are crushed or squeezed prior to fermentation. ",,
"SuperLuminate","Leisure","Glossary","Wine","French Oak",1,,"The traditional wood for wine barrels, which supplies vanilla, cedar and sometimes butterscotch flavors. Used for red and white wines. Much more expensive than American oak, it can cost more than $500 per barrel, as opposed to $250 for American. ",,
"SuperLuminate","Leisure","Glossary","Wine","Fresh",1,,"Having a lively, clean and fruity character. An essential for young wines. ",,
"SuperLuminate","Leisure","Glossary","Wine","Fruity",1,,"Having the aroma and taste of fruit or fruits. ",,
"SuperLuminate","Leisure","Glossary","Wine","Graceful",1,,"Describes a wine that is harmonious and pleasing in a subtle way. ",,
"SuperLuminate","Leisure","Glossary","Wine","Grapey",1,,"Characterized by simple flavors and aromas associated with fresh table grapes; distinct from the more complex fruit flavors (currant, black cherry, fig or apricot) found in fine wines. ",,
"SuperLuminate","Leisure","Glossary","Wine","Grassy",1,,"A signature descriptor for Sauvignon Blanc and a pleasant one unless overbearing and pungent. ",,
"SuperLuminate","Leisure","Glossary","Wine","Green",1,,"Tasting of unripe fruit. Wines made from unripe grapes will often possess this quality. Pleasant in Riesling and Gewürztraminer. ",,
"SuperLuminate","Leisure","Glossary","Wine","Green Harvest",1,,"The trimming of unripe grapes to decrease crop yields, thereby improving the concentration of the remaining bunches. ",,
"SuperLuminate","Leisure","Glossary","Wine","Grip",1,,"A welcome firmness of texture, usually from tannin, which helps give definition to wines such as Cabernet and Port. ",,
"SuperLuminate","Leisure","Glossary","Wine","Grown, Produced And Bottled",1,,"Means the winery handled each aspect of wine growing. ",,
"SuperLuminate","Leisure","Glossary","Wine","Half-bottle",1,,"Holds 375 milliliters or 3/8 liter. ",,
"SuperLuminate","Leisure","Glossary","Wine","Hard",1,,"Firm; a quality that usually results from high acidity or tannins. Often a descriptor for young red wines. ",,
"SuperLuminate","Leisure","Glossary","Wine","Harmonious",1,,"Well balanced, with no component obtrusive or lacking. ",,
"SuperLuminate","Leisure","Glossary","Wine","Harsh",1,,"Used to describe astringent wines that are tannic or high in alcohol. ",,
"SuperLuminate","Leisure","Glossary","Wine","Hazy",1,,"Used to describe a wine that has small amounts of visible matter. A good quality if a wine is unfined and unfiltered. ",,
"SuperLuminate","Leisure","Glossary","Wine","Heady",1,,"Used to describe high-alcohol wines. ",,
"SuperLuminate","Leisure","Glossary","Wine","Hearty",1,,"Used to describe the full, warm, sometimes rustic qualities found in red wines with high alcohol. ",,
"SuperLuminate","Leisure","Glossary","Wine","Herbaceous",1,,"Denotes the taste and smell of herbs in a wine. A plus in many wines such as Sauvignon Blanc, and to a lesser extent Merlot and Cabernet. Herbal is a synonym. ",,
"SuperLuminate","Leisure","Glossary","Wine","Hollow",1,,"Lacking in flavor. Describes a wine that has a first taste and a short finish, and lacks depth at mid-palate. ",,
"SuperLuminate","Leisure","Glossary","Wine","Hot",1,,"High alcohol, unbalanced wines that tend to burn with ”heat” on the finish are called hot. Acceptable in Port-style wines. ",,
"SuperLuminate","Leisure","Glossary","Wine","Imperial",1,,"An oversized bottle holding 4 to 6 liters; the equivalent of eight standard bottles. ",,
"SuperLuminate","Leisure","Glossary","Wine","Jeroboam",1,,"An oversized bottle holding the equivalent of six bottles. In Champagne, a jeroboam holds four bottles. ",,
"SuperLuminate","Leisure","Glossary","Wine","Late Harvest",1,,"On labels, indicates that a wine was made from grapes picked later than normal and at a higher sugar (Brix) level than normal. Usually associated with botrytized and dessert-style wines. ",,
"SuperLuminate","Leisure","Glossary","Wine","Leafy",1,,"Describes the slightly herbaceous, vegetal quality reminiscent of leaves. Can be a positive or a negative, depending on whether it adds to or detracts from a wine's flavor. ",,
"SuperLuminate","Leisure","Glossary","Wine","Lean",1,,"A not necessarily critical term used to describe wines made in an austere style. When used as a term of criticism, it indicates a wine is lacking in fruit. ",,
"SuperLuminate","Leisure","Glossary","Wine","Lees",1,,"Sediment remaining in a barrel or tank during and after fermentation. Often used as in sur lie aging, which indicates a wine is aged ”on its lees.” See also sur lie. ",,
"SuperLuminate","Leisure","Glossary","Wine","Legs",1,,"The viscous droplets that form and ease down the sides of the glass when the wine is swirled. ",,
"SuperLuminate","Leisure","Glossary","Wine","Length",1,,"The amount of time the sensations of taste and aroma persist after swallowing. The longer the better. ",,
"SuperLuminate","Leisure","Glossary","Wine","Limousin",1,,"A type of oak cask from Limoges, France. See also French oak. ",,
"SuperLuminate","Leisure","Glossary","Wine","Lingering",1,,"Used to describe the flavor and persistence of flavor in a wine after tasting. When the aftertaste remains on the palate for several seconds, it is said to be lingering. ",,
"SuperLuminate","Leisure","Glossary","Wine","Lively",1,,"Describes wines that are fresh and fruity, bright and vivacious. ",,
"SuperLuminate","Leisure","Glossary","Wine","Lush",1,,"Wines that are high in residual sugar and taste soft or viscous are called lush. ",,
"SuperLuminate","Leisure","Glossary","Wine","Maceration",1,,"During fermentation, the steeping of the grape skins and solids in the wine, where alcohol acts as a solvent to extract color, tannin and aroma from the skins. ",,
"SuperLuminate","Leisure","Glossary","Wine","Made And Bottled By",1,,"Indicates only that the winery crushed, fermented and bottled a minimum of 10 percent of the wine in the bottle. Very misleading. ",,
"SuperLuminate","Leisure","Glossary","Wine","Maderized",1,,"Describes the brownish color and slightly sweet, somewhat caramelized and often nutty character found in mature dessert-style wines. ",,
"SuperLuminate","Leisure","Glossary","Wine","Magnum",1,,"An oversized bottle that holds 1.5 liters. ",,
"SuperLuminate","Leisure","Glossary","Wine","Malic",1,,"Describes the green apple-like flavor found in young grapes which diminishes as they ripen and mature. ",,
"SuperLuminate","Leisure","Glossary","Wine","Malolactic Fermentation",1,,"A secondary fermentation occurring in most wines, this natural process converts malic acid into softer lactic acid and carbon dioxide, thus reducing the wine's total acidity. Adds complexity to whites such as Chardonnay and softens reds such as Cabernet and Merlot. ",,
"SuperLuminate","Leisure","Glossary","Wine","Mature",1,,"Ready to drink. ",,
"SuperLuminate","Leisure","Glossary","Wine","Meaty",1,,"Describes red wines that show plenty of concentration and a chewy quality. They may even have an aroma of cooked meat. ",,
"SuperLuminate","Leisure","Glossary","Wine","Mercaptans",1,,"An unpleasant, rubbery smell of old sulfur; encountered mainly in very old white wines. ",,
"SuperLuminate","Leisure","Glossary","Wine","Meritage",1,,"An invented term, used by California wineries, for Bordeaux-style red and white blended wines. Combines ”merit” with ”heritage.” The term arose out of the need to name wines that didn't meet minimal labeling requirements for varietals (i.e., 75 percent of the named grape variety). For reds, the grapes allowed are Cabernet Sauvignon, Merlot, Cabernet Franc, Petite Verdot and Malbec; for whites, Sauvignon Blanc and Sémillon. Joseph Phelps Insignia and Flora Springs Trilogy are examples of wines whose blends vary each year, with no one grape dominating. ",,
"SuperLuminate","Leisure","Glossary","Wine","Methode Champenoise",1,,"The labor-intensive and costly process whereby wine undergoes a secondary fermentation inside the bottle, creating bubbles. All Champagne and most high-quality sparkling wine is made by this process. See also charmat. ",,
"SuperLuminate","Leisure","Glossary","Wine","Methuselah",1,,"An extra-large bottle holding 6 liters; the equivalent of eight standard bottles. ",,
